Player Id,Player Surname,Player Other Names,Is Batter,Batter Hand Id,Batter Hand,Is Bowler,Bowler Hand Id,Bowler Hand,Pace/Spin,Bowler Style,Is Keeper,Gender Id,Gender
2540078,McDermott,Ben,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
2540092,Burl,Ryan,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
2540102,Musakanda,Tarisai,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2540111,Haq,Imam-ul,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
2540161,Rahman,Mustafizur,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
2540194,Phehlukwayo,Andile,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
2580019,Pattison,Jonte,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2580024,Matthews,Hayley,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
2580055,Sutherland,Annabelle,Y,1,Right,Y,1,Right,Pace,Fast,N,2,Female
2700001,Bhatti,Bilawal,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700002,Khan,Sharjeel,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
2700003,Maqsood,Sohaib,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700005,Babar,Zulfiqar,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
2700008,Sharma,Mohit,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2700010,Hossain,Al-Amin,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2700012,Mahmudullah,Mohammad,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700013,Haque,Mominul,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
2700014,Hossain,Nasir,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700015,Rahman,Sabbir,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2700016,Gazi,Sohag,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700021,Abbott,Sean,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2700022,Boyce,Cameron,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2700025,Zia,Awais,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2700026,Nasim,Saad,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2700027,Irfan,Muhammad,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
2700029,Sohail,Haris,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2700030,Ali,Rahat,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
2700031,Khan,Imran,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2700032,Adil,Ehsan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2700033,Shah,Yasir,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2700034,Rahul,Lokesh,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2700039,Islam,Taijul,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
2700042,Anderson,Corey,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
2700044,Milne,Adam,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2700045,Nabi,Mohammad,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700048,Ghani,Usman,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2700049,Hassan,Hamid,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2700051,Zadran,Dawlat,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2700052,Zazai,Afsar,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
2700054,Zadran,Najibullah,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2700055,Mommsen,Preston,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700056,Coleman,Freddie,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700057,Cross,Matthew,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
2700058,Davey,Josh,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2700061,Leask,Michael,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2700062,Machan,Matt,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2700064,Taylor,Robert,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
2700065,Wardlaw,Iain,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2700067,Khan,Sohail,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2700159,Harris,Marcus,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2700162,Cartwright,Hilton,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2700165,Wildermuth,Jack,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2700207,Khan,Shadab,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2710001,Borthwick,Scott,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
2710003,de Kock,Quinton,Y,2,Left,Y,1,Right,Pace,Medium,Y,1,Male
2710004,Hendricks,Beuran,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
2710025,Bumrah,Jasprit,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2710029,Samson,Sanju Viswanath,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
2710030,Patel,Akshar,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
2710034,Sharma,Karn,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
2710038,Raza,Sikander,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2710045,Mutumbami,Richmond,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
2710046,Nyumbu,John,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2710048,Rossouw,Rilee,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2710053,Tiripano,Donald,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2710059,Boland,Scott,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2710061,Shamsi,Tabraiz,Y,1,Right,Y,2,Left,Spin,Wrist,N,1,Male
2730002,Kimmince,Delissa,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
2730004,Sciver,Natalie,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2730005,Winfield,Lauren,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
2730017,Rabada,Kagiso,Y,2,Left,Y,1,Right,Pace,Fast,N,1,Male
2730028,Aaron,Varun,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2730029,Shankar,Vijay,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2730030,Thakur,Shardul,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2730031,Yadav,Jayant,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2730059,Richardson,Jhye,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2730066,Tahuhu,Leah,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2730089,Patel,Axar,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
2730090,Chahal,Yuzvendra,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2730092,Sran,Barinder,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
2740007,Leydon-Davis,Felicity,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2740073,Gardner,Ashleigh,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
2750002,Neser,Michael,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2750007,Wadood,Javeria,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
2750008,Iqbal,Sania,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,2,Female
2750009,Nawaz,Sidra,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,2,Female
2750010,Amin,Anam,Y,2,Left,Y,2,Left,Spin,Orthodox,N,2,Female
2750011,Riaz,Aliya,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
2750012,Tariq,Maham,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2750031,Crane,Mason,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2780005,Connell,Shamilia,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2780050,Kavanagh,Shauna,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2780051,Lewis,Gaby,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
2780052,Lewis,Robyn,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
2780053,Metcalfe,Ciara,Y,2,Left,Y,1,Right,Spin,Wrist,N,2,Female
2780090,Elgar,Dean,Y,2,Left,Y,1,Right,Unknown,Unknown,N,1,Male
2780095,Goodall,Lara,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
2780096,Kirsten,Odine,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2780097,Bosch,Anne,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2780098,Jafta,Sinalo,Y,2,Left,N,1,Right,Unknown,Unknown,Y,2,Female
2780101,Klaas,Masabata,Y,1,Right,Y,1,Right,Unknown,Unknown,N,2,Female
2780102,Astle,Todd,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
2780103,De Grandhomme,Colin,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2780104,Ferguson,Lockie,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2780122,Darlington,Hannah,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2780146,Brown,Darcie,Y,1,Right,Y,1,Right,Pace,Fast,N,2,Female
2790214,Yadav,Poonam,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
2790221,Hartley,Alex,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
2790224,Luus,Suné,Y,1,Right,Y,1,Right,Pace,Fast,N,2,Female
2790225,Wolvaardt,Laura,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2790231,Kerr,Amelia,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
2790232,Aguilleira,Merissa,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2790234,Joseph,Qiana,Y,2,Left,Y,2,Left,Pace,Fast,N,2,Female
2790235,Nation,Chedean,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
2790236,Peters,Akeira,Y,2,Left,Y,2,Left,Pace,Fast,N,2,Female
2790240,Zafar,Ayesha,Y,1,Right,Y,1,Right,Pace,Fast,N,2,Female
2790241,Sandhu,Nashra,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
2790243,Imtiaz,Kainat,Y,1,Right,Y,1,Right,Pace,Fast,N,2,Female
2790249,Leach,Jack,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
2790269,Vastrakar,Pooja,Y,1,Right,Y,2,Left,Pace,Fast,N,2,Female
2790270,Bhatia,Taniya,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2790271,Rodrigues,Jemimah,Y,1,Right,Y,1,Right,Pace,Fast,N,2,Female
2790273,Yadav,Radha,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
2790279,Bezuidenhout,Bernadine,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2790280,Watkin,Jessica,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
2790286,Smith,Linsey,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
2790287,Gordon,Kristie,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
2790291,Villiers,Mady,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
2790306,Rahman,Ayasha,Y,1,Right,N,1,Right,Pace,Medium,N,2,Female
2790307,Khatun,Fahima,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
2790308,Hoque,Fargana,Y,1,Right,N,1,Right,Pace,Medium,N,2,Female
2790309,Alam,Jahanara,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2790310,Islam,Sanjida,Y,1,Right,N,1,Right,Pace,Medium,N,2,Female
2790311,Khatun,Salma,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
2790312,Akter,Nahida,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
2790313,Sultana,Nigar,Y,1,Right,N,1,Right,Unknown,Unknown,Y,2,Female
2790314,Sultana,Shamima,Y,1,Right,N,1,Right,Unknown,Unknown,N,2,Female
2790327,Moni,Ritu,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2830005,Satterthwaite,Amy,Y,2,Left,Y,1,Right,Spin,Orthodox,N,2,Female
2830006,Roy,Jason,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2830015,Nicholls,Henry,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2840107,Ali,Moeen,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2950080,Craig,Mark,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2950081,Neesham,James,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
2950104,Green,Cameron,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2950109,Ismail,Shabnim,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,2,Female
2950110,Molineux,Sophie,Y,2,Left,Y,2,Left,Spin,Orthodox,Y,2,Female
2950112,Van-Niekerk,Dane,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
2950113,Du Preez,Mignon,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
2950121,Dottin,Deandra,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
2950122,Brathwaite,Carlos,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2950232,Grundy,Rebecca,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
2950235,Williams,Sean,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
2960001,Henry,Matt,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2960002,Nevill,Peter,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
2960003,Hope,Bradley,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2960006,Gabriel,Shannon,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2960007,Permaul,Veerasammy,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
2960008,Chandrika,Rajindra,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
2960009,Lyth,Adam,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
2960010,Wood,Mark Andrew,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
2960012,Stoinis,Marcus,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
2960014,McBrine,Andy,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
2960017,Billings,Sam,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
2960019,Willey,David,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
2960020,Vince,James,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
2960021,Topley,Reece,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
2960022,Handscomb,Peter,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3050035,Ali,Hasan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3060006,Gayakwad,Rajeshwari,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
3060007,Mandhana,Smriti,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
3060008,Pandey,Shikha,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060009,Yadav,Kuldeep,Y,2,Left,Y,2,Left,Spin,Wrist,N,1,Male
3060010,Sharma,Deepti,Y,2,Left,Y,1,Right,Spin,Orthodox,N,2,Female
3060011,Vanitha,Vellaswamy,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060012,Rana,Sheh,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060014,Kalpana,Ravi,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060016,Newton,Thamsyn,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3060017,Rowe,Hannah,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060019,Peterson,Anna,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3060020,Davis,Felicity Leydon,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060023,Fourie,Yolani,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3060024,Khaka,Ayabonga,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060026,Ranaweera,Inoka,Y,2,Left,Y,1,Right,Spin,Orthodox,N,2,Female
3060027,Hansika,Nipuni,Y,2,Left,Y,1,Right,Unknown,Unknown,N,2,Female
3060028,Dasanayake,Sugandika,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060029,Sanjeewani,Anushka,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
3060030,Kumari,Sugandika,Y,2,Left,Y,2,Left,Spin,Orthodox,N,2,Female
3060031,Mendis,Imalka,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060032,Kulasooriya,Achini,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
3060033,Kanchana,Ama,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060034,Madhavi,Harshitha,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
3060035,Gunawardena,Chathurani,Y,1,Right,Y,1,Right,Unknown,Unknown,N,2,Female
3060036,Shehani,Malsha,Y,1,Right,Y,1,Right,Unknown,Unknown,N,2,Female
3060041,Blundell,Tom,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
3060045,Javed,Iran,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3060049,Tripathi,Rahul,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3060050,Chaudhary,Shivam,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
3060051,Sundar,Washington,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
3060052,Rana,Nitish,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
3060053,Poddar,Govind,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
3060054,Gowsami,Shreevats,Y,2,Left,Y,1,Right,Spin,Wrist,Y,1,Male
3060055,Shah,Rahil,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
3060056,Karnewar,Akshay,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
3060057,Khejroliya,Kulwant,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
3060058,Patel,Kushang,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3060059,Khan,Avesh,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3060062,Chapman,Mark,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
3060063,Seifert,Tim Louis,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
3060066,Dunkley,Sophia,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3080009,Mann,Gurkeerat Singh,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3080010,Dhawan,Rishi,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3080012,Paris,Joel,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
3080014,Head,Travis,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
3080015,Tye,Andrew,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3080016,Pandya,Hardik Himanshu,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3080018,Zampa,Adam,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
3080020,Sayers,Chadd,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3080021,Bancroft,Cameron,Y,1,Right,Y,2,Left,Pace,Medium,N,1,Male
3080023,Azam,Mohammad Babar,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3080025,Wasim,Syed Imad,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
3080026,Amir,Mohammad,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
3080030,Morris,Chris,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080036,Hasan,Nurul,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080037,Sajib,Saqlain,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
3080038,Carter,Jonathon Lyndon,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
3080040,de Silva,Dhananjaya,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3080041,Fernando,Vishwa,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
3080043,Sandakan,Lakshan,Y,1,Right,Y,2,Left,Spin,Wrist,N,1,Male
3080045,Silva,Kusal,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080046,Mendis,Kusal,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080049,Fernando,Avishka,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080050,Siriwardana,Milinda,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
3080051,Gunathilaka,Danushka,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
3080052,Parera,Angelo,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
3080054,Pathirana,Sachith,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
3080056,Shanaka,Dasun,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080057,Rajitha,Kasun,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3080062,Terry,Sean,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3080064,McCarthy,Barry,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080065,Chase,Peter,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3080066,Anderson,John,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3080067,Bavuma,Temba,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080068,Pretorius,Dwaine,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3080069,Cook,Stephen,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080070,Maharaj,Keshav,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
3080071,Vilas,Dane,Y,1,Right,Y,1,Right,Unknown,Unknown,Y,1,Male
3080075,Rizwan,Mohammad,Y,1,Right,Y,1,Right,Spin,Wrist,Y,1,Male
3080076,(Sub),Substitution Fielder,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080078,Swepson,Mitchell Joseph,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
3080085,Iyer,Shreyas,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
3080086,Sub,.,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080087,Hasan,Mehedi,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3080088,Sub,.,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3080089,Ball,Jake,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3080090,Sub,A,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3080092,Islam,Shafiul,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3110052,Klaasen,Heinrich,Y,1,Right,N,1,Right,Spin,Orthodox,N,1,Male
3110056,Mulder,Wiaan,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3110057,Pandya,Krunal,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
3110058,Pant,Rashabh,Y,2,Left,N,1,Right,Unknown,Unknown,Y,1,Male
3110059,Siraj,Mohammed,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3200081,Wareham,Georgia,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3250020,Farrant,Natasha,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
3290010,Gunaratne,Asela DAS,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3300024,Jones,Amy,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3300025,Garth,Kim,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3300029,Sanjaya,Vikum,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3440001,de Klerk,Nadine,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3440002,Ntozakhe,Raisibe,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3440005,Fatima,Ghulam,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3440008,Akhtar,Waheeda,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3440009,Ebrahim,Dion,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3470008,Boyce,Reniece,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
3470012,Walters,Felicia,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3470013,Joshi,Mansi,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3470014,Parween,Nuzhat,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3550132,Ecclestone,Sophie,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
3550181,Ahmed,Rumana,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3550183,Khadija,Tul,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3550184,Archer,Jofra,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
3550185,Khan,Rashid,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
3550410,Glenn,Sarah,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
3550419,Mali,Zintle,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
3550421,Sekhukhune,Tumi,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3550464,Chahar,Deepak,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3550465,Markande,Mayank,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
3550466,Ahmed,Khaleel,Y,1,Right,Y,2,Left,Pace,Medium,N,1,Male
3550473,Saini,Navdeep,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
3550578,Ur Rahman,Mujeeb,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3550581,Shinwari,Usman,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
3550630,Silva,Roshen,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3550631,Kumara,Lahiru,Y,2,Left,Y,1,Right,Pace,Fast,N,1,Male
3550632,Chameera,Dushmantha,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
3550833,Mair,Rosemary Alison,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
3630015,Shaw,Prithvi,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
3630016,Gill,Shubman,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
